id,title,summary,authors,published,author_count
http://arxiv.org/abs/2405.20881v1,"S4Fusion: Saliency-aware Selective State Space Model for Infrared
  Visible Image Fusion","  As one of the tasks in Image Fusion, Infrared and Visible Image Fusion aims
to integrate complementary information captured by sensors of different
modalities into a single image. The Selective State Space Model (SSSM), known
for its ability to capture long-range dependencies, has demonstrated its
potential in the field of computer vision. However, in image fusion, current
methods underestimate the potential of SSSM in capturing the global spatial
information of both modalities. This limitation prevents the simultaneous
consideration of the global spatial information from both modalities during
interaction, leading to a lack of comprehensive perception of salient targets.
Consequently, the fusion results tend to bias towards one modality instead of
adaptively preserving salient targets. To address this issue, we propose the
Saliency-aware Selective State Space Fusion Model (S4Fusion). In our S4Fusion,
the designed Cross-Modal Spatial Awareness Module (CMSA) can simultaneously
focus on global spatial information from both modalities while facilitating
their interaction, thereby comprehensively capturing complementary information.
Additionally, S4Fusion leverages a pre-trained network to perceive uncertainty
in the fused images. By minimizing this uncertainty, S4Fusion adaptively
highlights salient targets from both images. Extensive experiments demonstrate
that our approach produces high-quality images and enhances performance in
downstream tasks.
","['Haolong Ma', 'Hui Li', 'Chunyang Cheng', 'Gaoang Wang', 'Xiaoning Song', 'Xiaojun Wu']",2024-05-31T14:55:31Z,6
http://arxiv.org/abs/2405.20853v1,MeshXL: Neural Coordinate Field for Generative 3D Foundation Models,"  The polygon mesh representation of 3D data exhibits great flexibility, fast
rendering speed, and storage efficiency, which is widely preferred in various
applications. However, given its unstructured graph representation, the direct
generation of high-fidelity 3D meshes is challenging. Fortunately, with a
pre-defined ordering strategy, 3D meshes can be represented as sequences, and
the generation process can be seamlessly treated as an auto-regressive problem.
In this paper, we validate the Neural Coordinate Field (NeurCF), an explicit
coordinate representation with implicit neural embeddings, is a
simple-yet-effective representation for large-scale sequential mesh modeling.
After that, we present MeshXL, a family of generative pre-trained
auto-regressive models, which addresses the process of 3D mesh generation with
modern large language model approaches. Extensive experiments show that MeshXL
is able to generate high-quality 3D meshes, and can also serve as foundation
models for various down-stream applications.
","['Sijin Chen', 'Xin Chen', 'Anqi Pang', 'Xianfang Zeng', 'Wei Cheng', 'Yijun Fu', 'Fukun Yin', 'Yanru Wang', 'Zhibin Wang', 'Chi Zhang', 'Jingyi Yu', 'Gang Yu', 'Bin Fu', 'Tao Chen']",2024-05-31T14:35:35Z,14
http://arxiv.org/abs/2405.20851v1,MegActor: Harness the Power of Raw Video for Vivid Portrait Animation,"  Despite raw driving videos contain richer information on facial expressions
than intermediate representations such as landmarks in the field of portrait
animation, they are seldom the subject of research. This is due to two
challenges inherent in portrait animation driven with raw videos: 1)
significant identity leakage; 2) Irrelevant background and facial details such
as wrinkles degrade performance. To harnesses the power of the raw videos for
vivid portrait animation, we proposed a pioneering conditional diffusion model
named as MegActor. First, we introduced a synthetic data generation framework
for creating videos with consistent motion and expressions but inconsistent IDs
to mitigate the issue of ID leakage. Second, we segmented the foreground and
background of the reference image and employed CLIP to encode the background
details. This encoded information is then integrated into the network via a
text embedding module, thereby ensuring the stability of the background.
Finally, we further style transfer the appearance of the reference image to the
driving video to eliminate the influence of facial details in the driving
videos. Our final model was trained solely on public datasets, achieving
results comparable to commercial models. We hope this will help the open-source
community.The code is available at
https://github.com/megvii-research/MegFaceAnimate.
","['Shurong Yang', 'Huadong Li', 'Juhao Wu', 'Minhao Jing', 'Linze Li', 'Renhe Ji', 'Jiajun Liang', 'Haoqiang Fan']",2024-05-31T14:33:13Z,8
http://arxiv.org/abs/2405.20834v1,"Retrieval Meets Reasoning: Even High-school Textbook Knowledge Benefits
  Multimodal Reasoning","  Large language models equipped with retrieval-augmented generation (RAG)
represent a burgeoning field aimed at enhancing answering capabilities by
leveraging external knowledge bases. Although the application of RAG with
language-only models has been extensively explored, its adaptation into
multimodal vision-language models remains nascent. Going beyond mere answer
generation, the primary goal of multimodal RAG is to cultivate the models'
ability to reason in response to relevant queries. To this end, we introduce a
novel multimodal RAG framework named RMR (Retrieval Meets Reasoning). The RMR
framework employs a bi-modal retrieval module to identify the most relevant
question-answer pairs, which then serve as scaffolds for the multimodal
reasoning process. This training-free approach not only encourages the model to
engage deeply with the reasoning processes inherent in the retrieved content
but also facilitates the generation of answers that are precise and richly
interpretable. Surprisingly, utilizing solely the ScienceQA dataset, collected
from elementary and high school science curricula, RMR significantly boosts the
performance of various vision-language models across a spectrum of benchmark
datasets, including A-OKVQA, MMBench, and SEED. These outcomes highlight the
substantial potential of our multimodal retrieval and reasoning mechanism to
improve the reasoning capabilities of vision-language models.
","['Cheng Tan', 'Jingxuan Wei', 'Linzhuang Sun', 'Zhangyang Gao', 'Siyuan Li', 'Bihui Yu', 'Ruifeng Guo', 'Stan Z. Li']",2024-05-31T14:23:49Z,8
http://arxiv.org/abs/2405.20810v1,Context-aware Difference Distilling for Multi-change Captioning,"  Multi-change captioning aims to describe complex and coupled changes within
an image pair in natural language. Compared with single-change captioning, this
task requires the model to have higher-level cognition ability to reason an
arbitrary number of changes. In this paper, we propose a novel context-aware
difference distilling (CARD) network to capture all genuine changes for
yielding sentences. Given an image pair, CARD first decouples context features
that aggregate all similar/dissimilar semantics, termed common/difference
context features. Then, the consistency and independence constraints are
designed to guarantee the alignment/discrepancy of common/difference context
features. Further, the common context features guide the model to mine locally
unchanged features, which are subtracted from the pair to distill locally
difference features. Next, the difference context features augment the locally
difference features to ensure that all changes are distilled. In this way, we
obtain an omni-representation of all changes, which is translated into
linguistic sentences by a transformer decoder. Extensive experiments on three
public datasets show CARD performs favourably against state-of-the-art
methods.The code is available at https://github.com/tuyunbin/CARD.
","['Yunbin Tu', 'Liang Li', 'Li Su', 'Zheng-Jun Zha', 'Chenggang Yan', 'Qingming Huang']",2024-05-31T14:07:39Z,6
http://arxiv.org/abs/2405.20764v1,"CoMoFusion: Fast and High-quality Fusion of Infrared and Visible Image
  with Consistency Model","  Generative models are widely utilized to model the distribution of fused
images in the field of infrared and visible image fusion. However, current
generative models based fusion methods often suffer from unstable training and
slow inference speed. To tackle this problem, a novel fusion method based on
consistency model is proposed, termed as CoMoFusion, which can generate the
high-quality images and achieve fast image inference speed. In specific, the
consistency model is used to construct multi-modal joint features in the latent
space with the forward and reverse process. Then, the infrared and visible
features extracted by the trained consistency model are fed into fusion module
to generate the final fused image. In order to enhance the texture and salient
information of fused images, a novel loss based on pixel value selection is
also designed. Extensive experiments on public datasets illustrate that our
method obtains the SOTA fusion performance compared with the existing fusion
methods.
","['Zhiming Meng', 'Hui Li', 'Zeyang Zhang', 'Zhongwei Shen', 'Yunlong Yu', 'Xiaoning Song', 'Xiaojun Wu']",2024-05-31T12:35:06Z,7
http://arxiv.org/abs/2405.20759v1,Information Theoretic Text-to-Image Alignment,"  Diffusion models for Text-to-Image (T2I) conditional generation have seen
tremendous success recently. Despite their success, accurately capturing user
intentions with these models still requires a laborious trial and error
process. This challenge is commonly identified as a model alignment problem, an
issue that has attracted considerable attention by the research community.
Instead of relying on fine-grained linguistic analyses of prompts, human
annotation, or auxiliary vision-language models to steer image generation, in
this work we present a novel method that relies on an information-theoretic
alignment measure. In a nutshell, our method uses self-supervised fine-tuning
and relies on point-wise mutual information between prompts and images to
define a synthetic training set to induce model alignment. Our comparative
analysis shows that our method is on-par or superior to the state-of-the-art,
yet requires nothing but a pre-trained denoising network to estimate MI and a
lightweight fine-tuning strategy.
","['Chao Wang', 'Giulio Franzese', 'Alessandro Finamore', 'Massimo Gallo', 'Pietro Michiardi']",2024-05-31T12:20:02Z,5
http://arxiv.org/abs/2405.20735v1,"Language Augmentation in CLIP for Improved Anatomy Detection on
  Multi-modal Medical Images","  Vision-language models have emerged as a powerful tool for previously
challenging multi-modal classification problem in the medical domain. This
development has led to the exploration of automated image description
generation for multi-modal clinical scans, particularly for radiology report
generation. Existing research has focused on clinical descriptions for specific
modalities or body regions, leaving a gap for a model providing entire-body
multi-modal descriptions. In this paper, we address this gap by automating the
generation of standardized body station(s) and list of organ(s) across the
whole body in multi-modal MR and CT radiological images. Leveraging the
versatility of the Contrastive Language-Image Pre-training (CLIP), we refine
and augment the existing approach through multiple experiments, including
baseline model fine-tuning, adding station(s) as a superset for better
correlation between organs, along with image and language augmentations. Our
proposed approach demonstrates 47.6% performance improvement over baseline
PubMedCLIP.
","['Mansi Kakkar', 'Dattesh Shanbhag', 'Chandan Aladahalli', 'Gurunath Reddy M']",2024-05-31T09:59:11Z,4
http://arxiv.org/abs/2405.20729v1,Extreme Point Supervised Instance Segmentation,"  This paper introduces a novel approach to learning instance segmentation
using extreme points, i.e., the topmost, leftmost, bottommost, and rightmost
points, of each object. These points are readily available in the modern
bounding box annotation process while offering strong clues for precise
segmentation, and thus allows to improve performance at the same annotation
cost with box-supervised methods. Our work considers extreme points as a part
of the true instance mask and propagates them to identify potential foreground
and background points, which are all together used for training a pseudo label
generator. Then pseudo labels given by the generator are in turn used for
supervised learning of our final model. On three public benchmarks, our method
significantly outperforms existing box-supervised methods, further narrowing
the gap with its fully supervised counterpart. In particular, our model
generates high-quality masks when a target object is separated into multiple
parts, where previous box-supervised methods often fail.
","['Hyeonjun Lee', 'Sehyun Hwang', 'Suha Kwak']",2024-05-31T09:37:39Z,3
http://arxiv.org/abs/2405.20720v1,"Power of Cooperative Supervision: Multiple Teachers Framework for
  Enhanced 3D Semi-Supervised Object Detection","  To ensure safe urban driving for autonomous platforms, it is crucial not only
to develop high-performance object detection techniques but also to establish a
diverse and representative dataset that captures various urban environments and
object characteristics. To address these two issues, we have constructed a
multi-class 3D LiDAR dataset reflecting diverse urban environments and object
characteristics, and developed a robust 3D semi-supervised object detection
(SSOD) based on a multiple teachers framework. This SSOD framework categorizes
similar classes and assigns specialized teachers to each category. Through
collaborative supervision among these category-specialized teachers, the
student network becomes increasingly proficient, leading to a highly effective
object detector. We propose a simple yet effective augmentation technique,
Pie-based Point Compensating Augmentation (PieAug), to enable the teacher
network to generate high-quality pseudo-labels. Extensive experiments on the
WOD, KITTI, and our datasets validate the effectiveness of our proposed method
and the quality of our dataset. Experimental results demonstrate that our
approach consistently outperforms existing state-of-the-art 3D semi-supervised
object detection methods across all datasets. We plan to release our
multi-class LiDAR dataset and the source code available on our Github
repository in the near future.
","['Jin-Hee Lee', 'Jae-Keun Lee', 'Je-Seok Kim', 'Soon Kwon']",2024-05-31T09:23:25Z,4
http://arxiv.org/abs/2405.20717v1,Cyclic image generation using chaotic dynamics,"  Successive image generation using cyclic transformations is demonstrated by
extending the CycleGAN model to transform images among three different
categories. Repeated application of the trained generators produces sequences
of images that transition among the different categories. The generated image
sequences occupy a more limited region of the image space compared with the
original training dataset. Quantitative evaluation using precision and recall
metrics indicates that the generated images have high quality but reduced
diversity relative to the training dataset. Such successive generation
processes are characterized as chaotic dynamics in terms of dynamical system
theory. Positive Lyapunov exponents estimated from the generated trajectories
confirm the presence of chaotic dynamics, with the Lyapunov dimension of the
attractor found to be comparable to the intrinsic dimension of the training
data manifold. The results suggest that chaotic dynamics in the image space
defined by the deep generative model contribute to the diversity of the
generated images, constituting a novel approach for multi-class image
generation. This model can be interpreted as an extension of classical
associative memory to perform hetero-association among image categories.
","['Takaya Tanaka', 'Yutaka Yamaguti']",2024-05-31T09:14:36Z,2
http://arxiv.org/abs/2405.20711v1,"Revisiting Mutual Information Maximization for Generalized Category
  Discovery","  Generalized category discovery presents a challenge in a realistic scenario,
which requires the model's generalization ability to recognize unlabeled
samples from known and unknown categories. This paper revisits the challenge of
generalized category discovery through the lens of information maximization
(InfoMax) with a probabilistic parametric classifier. Our findings reveal that
ensuring independence between known and unknown classes while concurrently
assuming a uniform probability distribution across all classes, yields an
enlarged margin among known and unknown classes that promotes the model's
performance. To achieve the aforementioned independence, we propose a novel
InfoMax-based method, Regularized Parametric InfoMax (RPIM), which adopts
pseudo labels to supervise unlabeled samples during InfoMax, while proposing a
regularization to ensure the quality of the pseudo labels. Additionally, we
introduce novel semantic-bias transformation to refine the features from the
pre-trained model instead of direct fine-tuning to rescue the computational
costs. Extensive experiments on six benchmark datasets validate the
effectiveness of our method. RPIM significantly improves the performance
regarding unknown classes, surpassing the state-of-the-art method by an average
margin of 3.5%.
","['Zhaorui Tan', 'Chengrui Zhang', 'Xi Yang', 'Jie Sun', 'Kaizhu Huang']",2024-05-31T09:07:15Z,5
http://arxiv.org/abs/2405.20685v1,"Enhancing Counterfactual Image Generation Using Mahalanobis Distance
  with Distribution Preferences in Feature Space","  In the realm of Artificial Intelligence (AI), the importance of Explainable
Artificial Intelligence (XAI) is increasingly recognized, particularly as AI
models become more integral to our lives. One notable single-instance XAI
approach is counterfactual explanation, which aids users in comprehending a
model's decisions and offers guidance on altering these decisions. Specifically
in the context of image classification models, effective image counterfactual
explanations can significantly enhance user understanding. This paper
introduces a novel method for computing feature importance within the feature
space of a black-box model. By employing information fusion techniques, our
method maximizes the use of data to address feature counterfactual explanations
in the feature space. Subsequently, we utilize an image generation model to
transform these feature counterfactual explanations into image counterfactual
explanations. Our experiments demonstrate that the counterfactual explanations
generated by our method closely resemble the original images in both pixel and
feature spaces. Additionally, our method outperforms established baselines,
achieving impressive experimental results.
","['Yukai Zhang', 'Ao Xu', 'Zihao Li', 'Tieru Wu']",2024-05-31T08:26:53Z,4
http://arxiv.org/abs/2405.20672v1,"Investigating and unmasking feature-level vulnerabilities of CNNs to
  adversarial perturbations","  This study explores the impact of adversarial perturbations on Convolutional
Neural Networks (CNNs) with the aim of enhancing the understanding of their
underlying mechanisms. Despite numerous defense methods proposed in the
literature, there is still an incomplete understanding of this phenomenon.
Instead of treating the entire model as vulnerable, we propose that specific
feature maps learned during training contribute to the overall vulnerability.
To investigate how the hidden representations learned by a CNN affect its
vulnerability, we introduce the Adversarial Intervention framework. Experiments
were conducted on models trained on three well-known computer vision datasets,
subjecting them to attacks of different nature. Our focus centers on the
effects that adversarial perturbations to a model's initial layer have on the
overall behavior of the model. Empirical results revealed compelling insights:
a) perturbing selected channel combinations in shallow layers causes
significant disruptions; b) the channel combinations most responsible for the
disruptions are common among different types of attacks; c) despite shared
vulnerable combinations of channels, different attacks affect hidden
representations with varying magnitudes; d) there exists a positive correlation
between a kernel's magnitude and its vulnerability. In conclusion, this work
introduces a novel framework to study the vulnerability of a CNN model to
adversarial perturbations, revealing insights that contribute to a deeper
understanding of the phenomenon. The identified properties pave the way for the
development of efficient ad-hoc defense mechanisms in future applications.
","['Davide Coppola', 'Hwee Kuan Lee']",2024-05-31T08:14:44Z,2
http://arxiv.org/abs/2405.20669v1,"Fourier123: One Image to High-Quality 3D Object Generation with Hybrid
  Fourier Score Distillation","  Single image-to-3D generation is pivotal for crafting controllable 3D assets.
Given its underconstrained nature, we leverage geometric priors from a 3D novel
view generation diffusion model and appearance priors from a 2D image
generation method to guide the optimization process. We note that a disparity
exists between the training datasets of 2D and 3D diffusion models, leading to
their outputs showing marked differences in appearance. Specifically, 2D models
tend to deliver more detailed visuals, whereas 3D models produce consistent yet
over-smooth results across different views. Hence, we optimize a set of 3D
Gaussians using 3D priors in spatial domain to ensure geometric consistency,
while exploiting 2D priors in the frequency domain through Fourier transform
for higher visual quality. This 2D-3D hybrid Fourier Score Distillation
objective function (dubbed hy-FSD), can be integrated into existing 3D
generation methods, yielding significant performance improvements. With this
technique, we further develop an image-to-3D generation pipeline to create
high-quality 3D objects within one minute, named Fourier123. Extensive
experiments demonstrate that Fourier123 excels in efficient generation with
rapid convergence speed and visual-friendly generation results.
","['Shuzhou Yang', 'Yu Wang', 'Haijie Li', 'Jiarui Meng', 'Xiandong Meng', 'Jian Zhang']",2024-05-31T08:11:25Z,6
http://arxiv.org/abs/2405.20666v1,"MASA: Motion-aware Masked Autoencoder with Semantic Alignment for Sign
  Language Recognition","  Sign language recognition (SLR) has long been plagued by insufficient model
representation capabilities. Although current pre-training approaches have
alleviated this dilemma to some extent and yielded promising performance by
employing various pretext tasks on sign pose data, these methods still suffer
from two primary limitations: 1) Explicit motion information is usually
disregarded in previous pretext tasks, leading to partial information loss and
limited representation capability. 2) Previous methods focus on the local
context of a sign pose sequence, without incorporating the guidance of the
global meaning of lexical signs. To this end, we propose a Motion-Aware masked
autoencoder with Semantic Alignment (MASA) that integrates rich motion cues and
global semantic information in a self-supervised learning paradigm for SLR. Our
framework contains two crucial components, i.e., a motion-aware masked
autoencoder (MA) and a momentum semantic alignment module (SA). Specifically,
in MA, we introduce an autoencoder architecture with a motion-aware masked
strategy to reconstruct motion residuals of masked frames, thereby explicitly
exploring dynamic motion cues among sign pose sequences. Moreover, in SA, we
embed our framework with global semantic awareness by aligning the embeddings
of different augmented samples from the input sequence in the shared latent
space. In this way, our framework can simultaneously learn local motion cues
and global semantic features for comprehensive sign language representation.
Furthermore, we conduct extensive experiments to validate the effectiveness of
our method, achieving new state-of-the-art performance on four public
benchmarks.
","['Weichao Zhao', 'Hezhen Hu', 'Wengang Zhou', 'Yunyao Mao', 'Min Wang', 'Houqiang Li']",2024-05-31T08:06:05Z,6
http://arxiv.org/abs/2405.20650v1,"GenMix: Combining Generative and Mixture Data Augmentation for Medical
  Image Classification","  In this paper, we propose a novel data augmentation technique called GenMix,
which combines generative and mixture approaches to leverage the strengths of
both methods. While generative models excel at creating new data patterns, they
face challenges such as mode collapse in GANs and difficulties in training
diffusion models, especially with limited medical imaging data. On the other
hand, mixture models enhance class boundary regions but tend to favor the major
class in scenarios with class imbalance. To address these limitations, GenMix
integrates both approaches to complement each other. GenMix operates in two
stages: (1) training a generative model to produce synthetic images, and (2)
performing mixup between synthetic and real data. This process improves the
quality and diversity of synthetic data while simultaneously benefiting from
the new pattern learning of generative models and the boundary enhancement of
mixture models. We validate the effectiveness of our method on the task of
classifying focal liver lesions (FLLs) in CT images. Our results demonstrate
that GenMix enhances the performance of various generative models, including
DCGAN, StyleGAN, Textual Inversion, and Diffusion Models. Notably, the proposed
method with Textual Inversion outperforms other methods without fine-tuning
diffusion model on the FLL dataset.
","['Hansang Lee', 'Haeil Lee', 'Helen Hong']",2024-05-31T07:32:31Z,3
http://arxiv.org/abs/2405.20633v1,"Action-OOD: An End-to-End Skeleton-Based Model for Robust
  Out-of-Distribution Human Action Detection","  Human action recognition is a crucial task in computer vision systems.
However, in real-world scenarios, human actions often fall outside the
distribution of training data, requiring a model to both recognize
in-distribution (ID) actions and reject out-of-distribution (OOD) ones. Despite
its importance, there has been limited research on OOD detection in human
actions. Existing works on OOD detection mainly focus on image data with RGB
structure, and many methods are post-hoc in nature. While these methods are
convenient and computationally efficient, they often lack sufficient accuracy
and fail to consider the presence of OOD samples. To address these challenges,
we propose a novel end-to-end skeleton-based model called Action-OOD,
specifically designed for OOD human action detection. Unlike some existing
approaches that may require prior knowledge of existing OOD data distribution,
our model solely utilizes in-distribution (ID) data during the training stage,
effectively mitigating the overconfidence issue prevalent in OOD detection. We
introduce an attention-based feature fusion block, which enhances the model's
capability to recognize unknown classes while preserving classification
accuracy for known classes. Further, we present a novel energy-based loss
function and successfully integrate it with the traditional cross-entropy loss
to maximize the separation of data distributions between ID and OOD. Through
extensive experiments conducted on NTU-RGB+D 60, NTU-RGB+D 120, and
Kinetics-400 datasets, we demonstrate the superior performance of our proposed
approach compared to state-of-the-art methods. Our findings underscore the
effectiveness of classic OOD detection techniques in the context of
skeleton-based action recognition tasks, offering promising avenues for future
research in this field. Code will be available at:
https://github.com/YilliaJing/Action-OOD.git.
","['Jing Xu', 'Anqi Zhu', 'Jingyu Lin', 'Qiuhong Ke', 'Cunjian Chen']",2024-05-31T05:49:37Z,5
http://arxiv.org/abs/2405.20610v1,"Revisiting and Maximizing Temporal Knowledge in Semi-supervised Semantic
  Segmentation","  In semi-supervised semantic segmentation, the Mean Teacher- and
co-training-based approaches are employed to mitigate confirmation bias and
coupling problems. However, despite their high performance, these approaches
frequently involve complex training pipelines and a substantial computational
burden, limiting the scalability and compatibility of these methods. In this
paper, we propose a PrevMatch framework that effectively mitigates the
aforementioned limitations by maximizing the utilization of the temporal
knowledge obtained during the training process. The PrevMatch framework relies
on two core strategies: (1) we reconsider the use of temporal knowledge and
thus directly utilize previous models obtained during training to generate
additional pseudo-label guidance, referred to as previous guidance. (2) we
design a highly randomized ensemble strategy to maximize the effectiveness of
the previous guidance. Experimental results on four benchmark semantic
segmentation datasets confirm that the proposed method consistently outperforms
existing methods across various evaluation protocols. In particular, with
DeepLabV3+ and ResNet-101 network settings, PrevMatch outperforms the existing
state-of-the-art method, Diverse Co-training, by +1.6 mIoU on Pascal VOC with
only 92 annotated images, while achieving 2.4 times faster training.
Furthermore, the results indicate that PrevMatch induces stable optimization,
particularly in benefiting classes that exhibit poor performance. Code is
available at https://github.com/wooseok-shin/PrevMatch
","['Wooseok Shin', 'Hyun Joon Park', 'Jin Sob Kim', 'Sung Won Han']",2024-05-31T03:54:59Z,4
http://arxiv.org/abs/2405.20607v1,"Textual Inversion and Self-supervised Refinement for Radiology Report
  Generation","  Existing mainstream approaches follow the encoder-decoder paradigm for
generating radiology reports. They focus on improving the network structure of
encoders and decoders, which leads to two shortcomings: overlooking the
modality gap and ignoring report content constraints. In this paper, we
proposed Textual Inversion and Self-supervised Refinement (TISR) to address the
above two issues. Specifically, textual inversion can project text and image
into the same space by representing images as pseudo words to eliminate the
cross-modeling gap. Subsequently, self-supervised refinement refines these
pseudo words through contrastive loss computation between images and texts,
enhancing the fidelity of generated reports to images. Notably, TISR is
orthogonal to most existing methods, plug-and-play. We conduct experiments on
two widely-used public datasets and achieve significant improvements on various
baselines, which demonstrates the effectiveness and generalization of TISR. The
code will be available soon.
","['Yuanjiang Luo', 'Hongxiang Li', 'Xuan Wu', 'Meng Cao', 'Xiaoshuang Huang', 'Zhihong Zhu', 'Peixi Liao', 'Hu Chen', 'Yi Zhang']",2024-05-31T03:47:44Z,9
http://arxiv.org/abs/2405.20596v1,"Generalized Semi-Supervised Learning via Self-Supervised Feature
  Adaptation","  Traditional semi-supervised learning (SSL) assumes that the feature
distributions of labeled and unlabeled data are consistent which rarely holds
in realistic scenarios. In this paper, we propose a novel SSL setting, where
unlabeled samples are drawn from a mixed distribution that deviates from the
feature distribution of labeled samples. Under this setting, previous SSL
methods tend to predict wrong pseudo-labels with the model fitted on labeled
data, resulting in noise accumulation. To tackle this issue, we propose
Self-Supervised Feature Adaptation (SSFA), a generic framework for improving
SSL performance when labeled and unlabeled data come from different
distributions. SSFA decouples the prediction of pseudo-labels from the current
model to improve the quality of pseudo-labels. Particularly, SSFA incorporates
a self-supervised task into the SSL framework and uses it to adapt the feature
extractor of the model to the unlabeled data. In this way, the extracted
features better fit the distribution of unlabeled data, thereby generating
high-quality pseudo-labels. Extensive experiments show that our proposed SSFA
is applicable to various pseudo-label-based SSL learners and significantly
improves performance in labeled, unlabeled, and even unseen distributions.
","['Jiachen Liang', 'Ruibing Hou', 'Hong Chang', 'Bingpeng Ma', 'Shiguang Shan', 'Xilin Chen']",2024-05-31T03:13:45Z,6
http://arxiv.org/abs/2405.20790v1,Intersectional Unfairness Discovery,"  AI systems have been shown to produce unfair results for certain subgroups of
population, highlighting the need to understand bias on certain sensitive
attributes. Current research often falls short, primarily focusing on the
subgroups characterized by a single sensitive attribute, while neglecting the
nature of intersectional fairness of multiple sensitive attributes. This paper
focuses on its one fundamental aspect by discovering diverse high-bias
subgroups under intersectional sensitive attributes. Specifically, we propose a
Bias-Guided Generative Network (BGGN). By treating each bias value as a reward,
BGGN efficiently generates high-bias intersectional sensitive attributes.
Experiments on real-world text and image datasets demonstrate a diverse and
efficient discovery of BGGN. To further evaluate the generated unseen but
possible unfair intersectional sensitive attributes, we formulate them as
prompts and use modern generative AI to produce new texts and images. The
results of frequently generating biased data provides new insights of
discovering potential unfairness in popular modern generative AI systems.
Warning: This paper contains generative examples that are offensive in nature.
","['Gezheng Xu', 'Qi Chen', 'Charles Ling', 'Boyu Wang', 'Changjian Shui']",2024-05-31T13:45:52Z,5
http://arxiv.org/abs/2405.21004v1,"MunchSonic: Tracking Fine-grained Dietary Actions through Active
  Acoustic Sensing on Eyeglasses","  We introduce MunchSonic, an AI-powered active acoustic sensing system
integrated into eyeglasses, designed to track fine-grained dietary actions like
hand-to-mouth movements for food intake, chewing, and drinking. MunchSonic
emits inaudible ultrasonic waves from a commodity eyeglass frame. The reflected
signals contain rich information about the position and movements of various
body parts, including the mouth, jaw, arms, and hands, all of which are
involved in eating activities. These signals are then processed by a custom
deep-learning pipeline to classify six actions: food intake, chewing, drinking,
talking, face-hand touching, and other activities (null). In an unconstrained
user study with 12 participants, MunchSonic achieves a 93.5% macro F1-score in
a user-independent evaluation with a 2-second time resolution, demonstrating
its effectiveness. Additionally, MunchSonic accurately tracks eating episodes
and the frequency of food intake within those episodes.
","['Saif Mahmud', 'Devansh Agarwal', 'Ashwin Ajit', 'Qikang Liang', 'Thalia Viranda', 'Francois Guimbretiere', 'Cheng Zhang']",2024-05-31T16:44:54Z,7
http://arxiv.org/abs/2405.21061v1,Graph External Attention Enhanced Transformer,"  The Transformer architecture has recently gained considerable attention in
the field of graph representation learning, as it naturally overcomes several
limitations of Graph Neural Networks (GNNs) with customized attention
mechanisms or positional and structural encodings. Despite making some
progress, existing works tend to overlook external information of graphs,
specifically the correlation between graphs. Intuitively, graphs with similar
structures should have similar representations. Therefore, we propose Graph
External Attention (GEA) -- a novel attention mechanism that leverages multiple
external node/edge key-value units to capture inter-graph correlations
implicitly. On this basis, we design an effective architecture called Graph
External Attention Enhanced Transformer (GEAET), which integrates local
structure and global interaction information for more comprehensive graph
representations. Extensive experiments on benchmark datasets demonstrate that
GEAET achieves state-of-the-art empirical performance. The source code is
available for reproducibility at: https://github.com/icm1018/GEAET.
","['Jianqing Liang', 'Min Chen', 'Jiye Liang']",2024-05-31T17:50:27Z,3
http://arxiv.org/abs/2405.21060v1,"Transformers are SSMs: Generalized Models and Efficient Algorithms
  Through Structured State Space Duality","  While Transformers have been the main architecture behind deep learning's
success in language modeling, state-space models (SSMs) such as Mamba have
recently been shown to match or outperform Transformers at small to medium
scale. We show that these families of models are actually quite closely
related, and develop a rich framework of theoretical connections between SSMs
and variants of attention, connected through various decompositions of a
well-studied class of structured semiseparable matrices. Our state space
duality (SSD) framework allows us to design a new architecture (Mamba-2) whose
core layer is an a refinement of Mamba's selective SSM that is 2-8X faster,
while continuing to be competitive with Transformers on language modeling.
","['Tri Dao', 'Albert Gu']",2024-05-31T17:50:01Z,2
http://arxiv.org/abs/2405.20954v1,"Aligning Multiclass Neural Network Classifier Criterion with Task
  Performance via $F_β$-Score","  Multiclass neural network classifiers are typically trained using
cross-entropy loss. Following training, the performance of this same neural
network is evaluated using an application-specific metric based on the
multiclass confusion matrix, such as the Macro $F_\beta$-Score. It is
questionable whether the use of cross-entropy will yield a classifier that
aligns with the intended application-specific performance criteria,
particularly in scenarios where there is a need to emphasize one aspect of
classifier performance. For example, if greater precision is preferred over
recall, the $\beta$ value in the $F_\beta$ evaluation metric can be adjusted
accordingly, but the cross-entropy objective remains unaware of this preference
during training. We propose a method that addresses this training-evaluation
gap for multiclass neural network classifiers such that users can train these
models informed by the desired final $F_\beta$-Score. Following prior work in
binary classification, we utilize the concepts of the soft-set confusion
matrices and a piecewise-linear approximation of the Heaviside step function.
Our method extends the $2 \times 2$ binary soft-set confusion matrix to a
multiclass $d \times d$ confusion matrix and proposes dynamic adaptation of the
threshold value $\tau$, which parameterizes the piecewise-linear Heaviside
approximation during run-time. We present a theoretical analysis that shows
that our method can be used to optimize for a soft-set based approximation of
Macro-$F_\beta$ that is a consistent estimator of Macro-$F_\beta$, and our
extensive experiments show the practical effectiveness of our approach.
","['Nathan Tsoi', 'Deyuan Li', 'Taesoo Daniel Lee', 'Marynel Vázquez']",2024-05-31T15:54:01Z,4
